index,kappa,s,v_ref,x,y,yaw
114,-0.2606307121423699,14.717202224896585,1.242398903423085,17.877454419939024,15.918613496327787,-0.7029374029983313
115,-0.2606307121423761,14.815764492217232,0.9757978434609307,17.95182759408087,15.853936208912087,-0.7286257569204748
116,-0.2186238234346054,14.914326759537873,0.6006728122523561,18.02451496013229,15.787369946016437,-0.7543141108426247
117,-0.13031524945413797,15.012889026858518,0.4644163308046912,18.095468554953918,15.718958631738209,-0.7717218763765198
118,-0.02315097353896034,15.191727907528437,0.9085478560743845,18.22260722634214,15.593184614242915,-0.7800024647647777
119,-2.7977620220553945e-14,15.370566788198357,1.241295585046946,18.34974589773037,15.467410596747623,-0.7800024647647728
120,-2.7977620220553945e-14,15.549405668868275,1.5020553425678804,18.476884569118592,15.341636579252329,-0.7800024647647879
121,4.218847493575595e-14,15.728244549538193,1.7238114092952237,18.604023240506816,15.215862561757035,-0.7800024647647829
122,0.0,15.907083430208111,1.9201253337988273,18.73116191189504,15.090088544261741,-0.7800024647647728
123,-5.595524044110789e-14,16.08592231087803,2.0981508096835486,18.858300583283267,14.964314526766449,-0.7800024647647829
124,0.0,16.264761191547947,2.262209615145202,18.98543925467149,14.838540509271155,-0.7800024647647928
125,5.595524044110789e-14,16.443600072217865,2.415149656964362,19.112577926059714,14.712766491775861,-0.7800024647647829
126,-1.4210854715202004e-14,16.622438952887784,2.558965296406879,19.239716597447938,14.586992474280569,-0.7800024647647728
127,-4.218847493575595e-14,16.801277833557705,2.6951176061341804,19.366855268836165,14.461218456785275,-0.7800024647647879
128,4.218847493575595e-14,16.980116714227623,2.824714929612209,19.49399394022439,14.335444439289981,-0.7800024647647879
129,1.4210854715202004e-14,17.15895559489754,2.9486217045008978,19.621132611612612,14.209670421794689,-0.7800024647647728
130,-2.7977620220553945e-14,17.337794475567463,3.0675275840542113,19.74827128300084,14.083896404299395,-0.7800024647647827
131,-1.4654943925052066e-14,17.51663335623738,3.181993243489549,19.875409954389063,13.958122386804101,-0.7800024647647829
132,4.218847493575595e-14,17.6954722369073,3.2924818183693607,20.002548625777287,13.832348369308807,-0.7800024647647879
133,1.4210854715202004e-14,17.874311117577218,3.39938112705423,20.12968729716551,13.706574351813515,-0.7800024647647678
134,-2.7977620220553945e-14,18.05314999824714,3.5030197786555775,20.256825968553738,13.580800334318221,-0.7800024647647827
135,2.7533531010703882e-14,18.231988878917058,3.6036791050719046,20.38396463994196,13.455026316822927,-0.7800024647647777
136,-1.4210854715202004e-14,18.410827759586976,3.7016021686577174,20.511103311330185,13.329252299327635,-0.7800024647647728
137,-4.218847493575595e-14,18.589666640256898,3.7970006765460558,20.638241982718412,13.203478281832341,-0.7800024647647827
138,0.0,18.768505520926816,3.890060367188519,20.765380654106636,13.077704264337047,-0.7800024647647879
139,1.4210854715202004e-14,18.947344401596734,3.980945262503687,20.89251932549486,12.951930246841755,-0.7800024647647827
140,1.3766765505351941e-14,19.126183282266652,4.0698010646382,21.019657996883083,12.826156229346461,-0.7800024647647829
141,-1.4210854715202004e-14,19.30502216293657,4.156757898700609,21.146796668271307,12.700382211851167,-0.7800024647647777
142,-1.4210854715202004e-14,19.483861043606492,4.24193254909712,21.273935339659534,12.574608194355873,-0.7800024647647879
143,2.842170943040401e-14,19.66269992427641,4.325430299261481,21.401074011047758,12.448834176860581,-0.7800024647647827
144,-1.4210854715202004e-14,19.841538804946328,4.241932409072321,21.52821268243598,12.323060159365287,-0.7800024647647777
145,-1.4210854715202004e-14,20.02037768561625,4.11350911985358,21.65535135382421,12.197286141869993,-0.7800024647647879
146,1.4654943925052066e-14,20.199216566286168,3.9809451132989846,21.782490025212432,12.0715121243747,-0.7800024647647829
147,1.4210854715202004e-14,20.378055446956086,3.8438120025671854,21.909628696600656,11.945738106879407,-0.7800024647647827
148,1.4210854715202004e-14,20.556894327626004,3.7016020081932157,22.03676736798888,11.819964089384113,-0.7800024647647777
149,-7.105427357601002e-15,20.735733208295926,3.55370569167461,22.163906039377107,11.69419007188882,-0.7800024647647777
150,-2.1316282072803006e-14,20.914572088965844,3.399380952323674,22.29104471076533,11.568416054393527,-0.7800024647647803
151,1.3766765505351941e-14,21.093410969635762,3.237708692115691,22.418183382153554,11.442642036898233,-0.7800024647647853
152,0.0,21.272249850305684,3.0675273904208202,22.54532205354178,11.31686801940294,-0.7800024647647753
153,-3.5083047578154947e-14,21.451088730975602,2.8873328535107374,22.672460724930005,11.191094001907647,-0.7800024647647853
154,1.4210854715202004e-14,21.62992761164552,2.6951173857446262,22.79959939631823,11.065319984412353,-0.7800024647647879
155,2.1316282072803006e-14,21.80876649231544,2.488096549357247,22.926738067706452,10.93954596691706,-0.7800024647647803
156,0.0,21.987605372985357,2.262209352580775,23.053876739094676,10.813771949421767,-0.7800024647647803
157,3.5083047578154947e-14,22.16644425365528,2.011108617376098,23.181015410482903,10.687997931926471,-0.7800024647647803
158,1.3766765505351941e-14,22.345283134325197,1.7238110647240001,23.308154081871127,10.56222391443118,-0.7800024647647678
159,-7.72715225139109e-14,22.524122014995115,1.3778575045502282,23.435292753259354,10.436449896935887,-0.7800024647647754
160,0.02335569038348284,22.702960895665033,0.9085472023103001,23.562431424647578,10.310675879440591,-0.7800024647647954
161,0.13031534972539838,22.88179977633495,0.4688453218593296,23.6895700960358,10.1849018619453,-0.7716486537138649
162,0.2188286868159386,22.98172042894258,0.6089510016837479,23.761513849915357,10.115560437852249,-0.753960054043414
